movieCd,movieNm,openDt,audiAcc,salesAcc,rank,rankOldAndNew,genres,directors,actors,showTm,watchGradeNm,nations
20110250,짱구는 못말려 극장판 : 초시공! 태풍을 부르는 나의 신부,2011-05-05,225119,1520444500,6,OLD,애니메이션,시기노 아키라,"야지마 아키코,나라하시 미키",100,전체관람가,일본
20110261,썬더일레븐 극장판 : 최강군단 오우거의 습격,2011-05-05,77153,511927500,9,NEW,"애니메이션,어드벤처,액션",미야오 요시카즈,"타케우치 준코,안현서",90,전체관람가,일본
20110292,옥보단 3D,2011-05-12,58627,684075000,8,NEW,"성인물(에로),드라마",손립기,하화초,114,청소년관람불가,홍콩
20110311,천녀유혼,2011-05-12,48591,370147500,9,OLD,"SF,판타지,멜로/로맨스",엽위신,"유역비,고천락",98,12세이상관람가,중국
20110294,캐리비안의 해적: 낯선 조류,2011-05-19,1432666,13178187000,1,NEW,"액션,판타지",롭 마샬,"이안 맥쉐인,페넬로페 크루즈,조니 뎁",137,12세이상관람가,미국
20110501,삼국지: 명장 관우,2011-05-19,75699,561120500,5,NEW,"전쟁,액션,드라마","장문강,맥조휘","견자단,강문",110,15세이상관람가,홍콩
20110289,회초리,2011-05-19,49657,322604000,8,OLD,드라마,박광우,"안내상,진지희,윤주상,박재훈,춘자",104,12세이상관람가,한국
20110511,쿵푸팬더 2,2011-05-26,1673640,15063626000,1,NEW,"애니메이션,액션,어드벤처,코미디,가족",여인영,"더스틴 호프만,잭 블랙,안젤리나 졸리,성룡",91,전체관람가,미국
20119527,헤드,2011-05-26,43059,328189000,4,NEW,"액션,스릴러",조운,"류덕환,박예진,백윤식,오달수,강대연",100,청소년관람불가,한국
20119628,마마,2011-06-01,17391,91428000,9,OLD,드라마,최익환,"엄정화,김해숙,류현경,전수경,이형석",110,12세이상관람가,한국
20110561,엑스맨: 퍼스트 클래스,2011-06-02,767779,5815966500,2,OLD,액션,매튜 본,"로즈 번,재뉴어리 존스,마이클 패스벤더,케빈 베이컨,제임스 맥어보이",132,12세이상관람가,미국
20110502,레지던트,2011-06-02,42697,336769500,6,NEW,"스릴러,공포(호러)",안티 조키넨,"힐러리 스웽크,제프리 딘 모건,크리스토퍼 리",91,청소년관람불가,"영국,미국"
20110313,모비딕,2011-06-09,11661,71725000,8,NEW,"스릴러,드라마",박인제,"황정민,김민희,김상호,진구,배성우",112,15세이상관람가,한국
20110233,화이트: 저주의 멜로디,2011-06-09,214360,1503756000,6,OLD,공포(호러),"김선,김곡","황우슬혜,함은정,최아라,정병욱,이윤아",106,15세이상관람가,한국
20110571,프리스트,2011-06-09,66735,610172500,8,NEW,액션,스콧 찰스 스튜어트,"폴 베타니,매기 큐",87,15세이상관람가,미국
20110182,스크림 4G,2011-06-09,30942,246723000,9,OLD,"미스터리,공포(호러),스릴러",웨스 크레이븐,"니브 캠벨,데이빗 아퀘트,헤이든 파네티어,엠마 로버츠,커트니 콕스",110,청소년관람불가,미국
20110656,슈퍼 에이트,2011-06-16,274847,2128526500,4,NEW,SF,J.J. 에이브럼스,"조엘 코트니,엘 패닝",112,12세이상관람가,미국
20110655,그린랜턴: 반지의 선택,2011-06-16,145605,1121835000,6,NEW,"SF,액션",마틴 캠벨,"블레이크 라이블리,라이언 레이놀즈",117,12세이상관람가,미국
20110581,링컨 차를 타는 변호사,2011-06-16,111232,826586500,8,OLD,"범죄,스릴러",브래드 퍼맨,"라이언 필립,매튜 매커너히,조쉬 루카스,마리사 토메이",118,15세이상관람가,미국
20110798,러브 앤 프렌즈,2011-06-16,57808,417483500,9,OLD,드라마,루크 그린필드,"케이트 허드슨,지니퍼 굿윈",112,15세이상관람가,미국
20110251,풍산개,2011-06-23,285814,2212386000,4,OLD,드라마,전재홍,"윤계상,김규리,한기중,최무성,김종수",121,청소년관람불가,한국
20110660,정무문 : 100대 1의 전설,2011-06-22,91325,687627500,8,OLD,액션,유위강,"견자단,황추생,서기,곽사연",106,15세이상관람가,"홍콩,중국"
20110659,트랜스포머 3,2011-06-29,3356316,33104044500,1,NEW,"액션,어드벤처",마이클 베이,"조쉬 더하멜,존 말코비치,로지 헌팅턴-휘틀리,샤이아 라보프,패트릭 뎀시",152,12세이상관람가,미국
20110988,음모자,2011-06-30,12196,92482000,10,OLD,드라마,로버트 레드포드,"로빈 라이트,노먼 리더스,케빈 클라인,제임스 맥어보이",123,12세이상관람가,미국
20110296,고양이: 죽음을 보는 두 개의 눈,2011-07-07,366128,2589313500,3,OLD,공포(호러),변승욱,"김예론,김동욱,박민영,강경자,조석현",106,15세이상관람가,한국
20111101,고 녀석 맛나겠다,2011-07-07,43307,298282000,8,OLD,애니메이션,후지모리 마사야,,89,전체관람가,일본
20111009,해리 포터와 죽음의 성물2,2011-07-13,1745554,13861372000,1,NEW,"판타지,미스터리",데이빗 예이츠,"다니엘 래드클리프,엠마 왓슨,루퍼트 그린트",131,전체관람가,미국
20090922,빨간모자의 진실 2,2011-07-13,117975,873322000,5,NEW,애니메이션,마이크 디사,"이시영,김수미,노홍철,헤이든 파네티어",84,전체관람가,미국
20119515,고지전,2011-07-20,70718,568751500,6,OLD,"드라마,전쟁",장훈,"신하균,고수,이제훈,류승수,고창석",133,15세이상관람가,한국
20110290,퀵,2011-07-20,58445,467455500,8,OLD,"코미디,액션",조범구,"고창석,강예원,이민기,김인권,이건우",115,15세이상관람가,한국
20111351,포인트 블랭크,2011-07-13,38995,298461500,9,OLD,스릴러,프레드 카바예,"질 를르슈,로쉬디 젬",84,청소년관람불가,프랑스
20111249,카 2,2011-07-20,221069,1861755000,5,OLD,"애니메이션,코미디",존 라세터,"오웬 윌슨,마이클 케인",113,전체관람가,미국
20111034,바니버디,2011-07-20,101401,678858000,7,NEW,애니메이션,팀 힐,"러셀 브랜드,칼리 쿠오코,제임스 마스던,엘리자베스 퍼킨스",95,전체관람가,미국
20110279,마당을 나온 암탉,2011-07-28,34952,203655000,10,OLD,애니메이션,오성윤,"문소리,박철민,최민식,유승호,김상현",93,전체관람가,한국
20111113,퍼스트 어벤져,2011-07-28,322828,2677980500,4,NEW,"액션,SF",조 존스톤,"크리스 에반스,휴고 위빙,헤일리 앳웰,토미 리 존스",123,12세이상관람가,미국
20110657,리오,2011-07-27,284074,2307934500,6,OLD,"애니메이션,어드벤처,코미디",카를로스 살다나,"송중기,박보영",96,전체관람가,미국
20111702,극장판 도라에몽: 진구와 철인군단 날아라 천사들,2011-07-28,71292,486979000,10,NEW,"애니메이션,가족",테라모토 유키요,미즈타 와사비,108,전체관람가,일본
20119513,7광구,2011-08-04,1397840,12598770500,1,OLD,"SF,액션,스릴러",김지훈,"하지원,박철민,이한위,오지호,송새벽",101,15세이상관람가,한국
20110911,명탐정 코난 : 침묵의 15분,2011-08-03,331081,2177746500,6,OLD,애니메이션,시즈노 코분,"타카야마 미나미,야마자키 와카나,김선혜,이현진,우정신",109,전체관람가,일본
20110302,최종병기 활,2011-08-10,1422331,10732154500,1,OLD,"사극,액션",김한민,"박해일,류승룡,김무열,문채원,이한위",122,15세이상관람가,한국
20110297,블라인드,2011-08-10,628209,4904295500,3,OLD,스릴러,안상훈,"김하늘,유승호,조희봉,양영조,박보검",111,청소년관람불가,한국
20111540,개구쟁이 스머프,2011-08-11,338113,2620890500,6,NEW,애니메이션,라자 고스넬,"닐 패트릭 해리스,행크 아자리아,이하늬",101,전체관람가,미국
20111757,카우보이 & 에이리언,2011-08-11,175350,1327063500,9,NEW,"액션,SF,스릴러",존 파브로,"다니엘 크레이그,해리슨 포드,올리비아 와일드,샘 록웰",118,15세이상관람가,미국
20110896,혹성탈출: 진화의 시작,2011-08-17,1028652,7672218000,2,OLD,"액션,SF,드라마",루퍼트 와이어트,"브라이언 콕스,제임스 프랭코,프리다 핀토",106,12세이상관람가,미국
20110899,세 얼간이,2011-08-18,120291,881839500,8,OLD,코미디,라즈쿠마르 히라니,"아미르 칸,마드하반,셔먼 조쉬,카리나 카푸르",141,12세이상관람가,인도
20112141,돈비 어프레이드 : 어둠 속의 속삭임,2011-08-25,52910,393247500,8,OLD,"공포(호러),스릴러",트로이 닉시,"케이티 홈즈,가이 피어스",99,15세이상관람가,"미국,호주,멕시코"
20111692,행오버 2,2011-08-25,37741,301276000,9,OLD,코미디,토드 필립스,"브래들리 쿠퍼,에드 헬름스,켄 정,제이미 정,자크 갈리피아나키스",102,청소년관람불가,미국
20112121,내 여자친구의 결혼식,2011-08-25,36384,285421000,10,OLD,코미디,폴 페이그,"로즈 번,크리스틴 위그,마야 루돌프",124,청소년관람불가,미국
20110301,푸른소금,2011-08-31,401659,2988947500,3,OLD,"액션,드라마,멜로/로맨스",이현승,"송강호,신세경,천정명,이종혁,김민준",122,15세이상관람가,"한국,필리핀"
20111671,콜롬비아나,2011-08-31,302098,2275716000,5,OLD,액션,올리비에 메가턴,"칼럼 블루,조 샐다나",105,15세이상관람가,"미국,프랑스"
20112272,가문의 영광4 - 가문의 수난,2011-09-07,80377,632385500,7,NEW,코미디,정태원,"김수미,신현준,임형준,정준하,탁재훈",103,15세이상관람가,한국
20110303,통증,2011-09-07,38327,272239500,10,OLD,"멜로/로맨스,드라마",곽경택,"정려원,권상우,이미도,장영남,김사희",105,15세이상관람가,한국
20111571,파퍼씨네 펭귄들,2011-09-07,211261,1552575000,4,NEW,코미디,마크 워터스,"안젤라 랜스베리,짐 캐리,칼라 구기노,맥스웰 페리 코튼",95,전체관람가,미국
20112082,챔프,2011-09-07,172314,1269241000,7,OLD,드라마,이환경,"차태현,김수정,유오성,박하선,백도빈",133,12세이상관람가,한국
20112050,파이널 데스티네이션5,2011-09-08,94632,900222000,10,OLD,"공포(호러),액션",스티븐 쿼일,데이비드 코에너,92,청소년관람불가,미국
20111536,쥴리의 육지 대모험,2011-09-08,157395,1072319500,10,OLD,애니메이션,구 안 호,"김병만,류담,이영아",84,전체관람가,"미국,홍콩,말레이시아"
20112534,도가니,2011-09-22,1005094,7880455500,1,OLD,드라마,황동혁,"정유미,공유,허재호,임현성,최진호",125,청소년관람불가,한국
20112175,컨테이젼,2011-09-22,149435,1188550000,4,OLD,"액션,SF,스릴러,미스터리",스티븐 소더버그,"맷 데이먼,기네스 팰트로우",103,12세이상관람가,미국
20111893,킬러 엘리트,2011-09-22,102075,780589500,6,OLD,"스릴러,액션",개리 맥켄드리,"로버트 드 니로,클라이브 오웬,제이슨 스타뎀",116,청소년관람불가,미국
20110613,의뢰인,2011-09-29,69304,541969500,8,NEW,스릴러,손영성,"박희순,장혁,하정우,허재호,유다인",123,15세이상관람가,한국
20111914,카운트다운,2011-09-29,42335,341676500,10,NEW,"드라마,액션",허종호,"정재영,전도연,오만석,손상현,조서희",119,청소년관람불가,한국
20111892,어브덕션,2011-09-29,93420,681250500,5,OLD,"액션,드라마,미스터리",존 싱글톤,"시고니 위버,릴리 콜린스,테일러 로트너",105,15세이상관람가,미국
20112303,코쿠리코 언덕에서,2011-09-29,87579,637024000,6,NEW,"애니메이션,멜로/로맨스",미야자키 고로,,91,12세이상관람가,일본
20112552,투혼,2011-10-06,133242,915093000,5,OLD,드라마,김상진,"김주혁,김선아,정호진,김홍균,조성진",124,전체관람가,한국
20112173,리얼 스틸,2011-10-12,80943,659677500,7,NEW,"액션,드라마,SF",숀 레비,휴 잭맨,127,12세이상관람가,미국
20112651,삼총사 3D,2011-10-12,48498,569824500,10,NEW,"액션,어드벤처",폴 W.S. 앤더슨,"로건 레먼,올랜도 블룸,밀라 요보비치",110,12세이상관람가,"독일,영국,프랑스"
20112695,완득이,2011-10-20,67065,508002500,6,OLD,드라마,이한,"김윤석,유아인,조병찬,조세현,강별",107,12세이상관람가,한국
20112589,오직 그대만,2011-10-20,48340,389130000,7,NEW,멜로/로맨스,송일곤,"소지섭,한효주,강신일,오광록,최욱",105,15세이상관람가,한국
20112221,히트,2011-10-13,29802,224631500,10,OLD,"드라마,액션,코미디",이성한,"박성웅,한재석,정성화,송영창,이하늬",102,15세이상관람가,한국
20112693,파라노말 액티비티 3,2011-10-20,72238,522110500,7,NEW,공포(호러),"헨리 유스트,아리엘 슐만",케이티 피더스턴,82,12세이상관람가,미국
20112704,인 타임,2011-10-27,249084,1881845500,4,NEW,"SF,스릴러,액션",앤드류 니콜,"아만다 사이프리드,킬리언 머피,저스틴 팀버레이크",109,12세이상관람가,미국
20112821,프렌즈 위드 베네핏,2011-10-27,57552,423887500,8,OLD,"코미디,멜로/로맨스",윌 글럭,"저스틴 팀버레이크,밀라 쿠니스",109,청소년관람불가,미국
20110322,오늘,2011-10-27,42824,299689000,10,OLD,드라마,이정향,"송혜교,남지현,송창의,송상우,정아미",119,15세이상관람가,한국
20110612,커플즈,2011-11-02,229697,1747057000,3,OLD,"멜로/로맨스,코미디",정용기,"공형진,김주혁,이윤지,이시영,오정세",110,15세이상관람가,한국
20113001,Mr.아이돌,2011-11-03,56506,391679500,6,OLD,드라마,라희찬,"김수로,박예진,지현우,임원희,박재범",114,12세이상관람가,한국
20112763,헬프,2011-11-03,58029,428757000,7,OLD,드라마,테이트 테일러,"마이크 보겔,브라이스 달라스 하워드,씨씨 스페이식,엠마 스톤,웨스 차담",137,전체관람가,미국
20112822,청원,2011-11-02,40785,297938500,8,OLD,드라마,산제이 렐라 반살리,"리틱 로산,아이쉬와라 라이",126,12세이상관람가,인도
20112208,더 킥,2011-11-03,34636,250933500,9,OLD,액션,"이종석,프라챠 핀카엡","예지원,나태주,조재현",105,12세이상관람가,"한국,태국"
20112553,쟈니 잉글리쉬2 : 네버다이,2011-11-02,25918,186626000,10,NEW,코미디,올리버 파커,"질리언 앤더슨,로완 앳킨슨",101,전체관람가,미국
20111987,신들의 전쟁,2011-11-10,599986,5566901500,2,OLD,"드라마,액션,판타지",타셈 싱,"미키 루크,헨리 카빌,프리다 핀토",110,청소년관람불가,미국
20111928,너는 펫,2011-11-10,257428,1824108000,4,OLD,"멜로/로맨스,코미디",김병곤,"장근석,김하늘,최종훈,강세정,정유미",110,12세이상관람가,한국
20112762,티끌모아 로맨스,2011-11-10,202138,1425674500,5,OLD,"멜로/로맨스,코미디",김정환,"한예슬,송중기,이상엽,신소율,조하영",114,15세이상관람가,한국
20112311,머니볼,2011-11-17,282378,2079467500,3,NEW,드라마,베넷 밀러,"조나 힐,브래드 피트",132,12세이상관람가,미국
20112707,타워 하이스트,2011-11-17,57490,404296500,7,OLD,"액션,코미디,범죄",브렛 래트너,"에디 머피,벤 스틸러",105,12세이상관람가,미국
20112934,완벽한 파트너,2011-11-17,52301,403351000,8,OLD,코미디,박헌수,"김영호,김혜선,김산호,윤채이,조성희",120,청소년관람불가,한국
20110906,특수본,2011-11-24,434205,3213407500,2,OLD,"액션,범죄",황병국,"엄태웅,주원,정진영,성동일,이태임",111,15세이상관람가,한국
20112972,아더 크리스마스,2011-11-25,193630,1601516000,6,OLD,"애니메이션,가족",베리 쿡,"빌 나이,휴 로리,짐 브로드벤트,제임스 맥어보이",97,전체관람가,미국
20110905,브레이킹 던 part1,2011-11-30,94392,739379500,7,NEW,"드라마,판타지,멜로/로맨스",빌 콘돈,"로버트 패틴슨,크리스틴 스튜어트",117,15세이상관람가,미국
20113306,50/50,2011-11-24,56167,425190500,10,OLD,"코미디,드라마",조나단 레빈,"조셉 고든 레빗,세스 로건",100,15세이상관람가,미국
20113381,오싹한 연애,2011-12-01,506337,3793134500,2,OLD,"공포(호러),멜로/로맨스,코미디",황인호,"손예진,이민기,신동훈,조아라,이현진",114,12세이상관람가,한국
20112542,틴틴 : 유니콘호의 비밀,2011-12-07,485577,4145822500,2,OLD,"애니메이션,가족,어드벤처",스티븐 스필버그,"제이미 벨,앤디 서키스,다니엘 크레이그,사이먼 페그",107,전체관람가,"미국,뉴질랜드,벨기에"
20113307,블리츠,2011-12-07,46596,359029500,7,OLD,"스릴러,드라마",엘리어트 레스터,"제이슨 스타뎀,패디 콘시딘",97,청소년관람불가,영국
20113312,결정적 한방,2011-12-07,40596,298015000,9,OLD,"코미디,드라마",박중구,"유동근,윤진서,김정훈,오광록,주영훈",100,15세이상관람가,한국
20112207,미션임파서블:고스트프로토콜,2011-12-15,1734613,13282332500,1,NEW,액션,브래드 버드,"톰 크루즈,제레미 레너",132,15세이상관람가,미국
20113311,앨빈과 슈퍼밴드3,2011-12-15,188014,1271749500,4,NEW,"애니메이션,코미디,어드벤처,가족",마이크 미첼,"저스틴 롱,제이슨 리,매튜 그레이 구블러,제시 맥카트니",,전체관람가,미국
20113260,퍼펙트 게임,2011-12-21,61275,434987000,8,OLD,드라마,박희곤,"조승우,양동근,최정원,임지훈,김동희",127,12세이상관람가,한국
20110295,마이 웨이,2011-12-21,1022995,7662625500,2,OLD,"전쟁,액션,드라마",강제규,"장동건,오다기리 죠,판빙빙,강남현,김희원",137,15세이상관람가,"한국,일본,중국"
20112621,셜록홈즈 : 그림자 게임,2011-12-21,682647,5047933000,3,OLD,"액션,미스터리",가이 리치,"로버트 다우니 주니어,주드 로",128,15세이상관람가,미국
20112709,극장판 포켓몬스터 베스트 위시「비크티니와 백의 영웅 레시라무」,2011-12-22,145708,975743000,7,OLD,"애니메이션,판타지,어드벤처",유야마 쿠니히코,"미즈키 나나,마츠모토 리카",98,전체관람가,일본
20112708,극장판 포켓몬스터 베스트 위시 「비크티니와 흑의 영웅 제크로무」,2011-12-22,126111,862585000,8,NEW,"애니메이션,판타지,어드벤처",유야마 쿠니히코,"마츠모토 리카,츠루노 타케시,타카하시 히데키,미즈키 나나",97,전체관람가,일본
20113271,프렌즈: 몬스터섬의비밀 ,2011-12-29,202909,1523037000,6,OLD,"애니메이션,어드벤처",야마자키 타카시,"이장원,엄상현,김서영,윤세웅,카토리 싱고",88,전체관람가,일본
19940256,라이온 킹,1994-07-02,171285,1841625000,7,OLD,"애니메이션,어드벤처,가족,뮤지컬,드라마","롭 민코프,로저 알러스","매튜 브로데릭,모이라 켈리,조나단 테일러 토마스,장광",88,연소자관람가,미국
20113671,원더풀 라디오,2012-01-05,403271,3007567000,3,OLD,"드라마,멜로/로맨스",권칠인,"이민정,이정진,이광수,서영,김병옥",120,15세이상관람가,한국
20113652,다크아워,2012-01-05,116655,963820500,8,OLD,"SF,액션",크리스 고락,"에밀 허쉬,올리비아 썰비",89,12세이상관람가,미국
20113862,장화신은 고양이,2012-01-12,715223,6334703500,1,NEW,"애니메이션,어드벤처,코미디,판타지",크리스 밀러,"안토니오 반데라스,셀마 헤이엑,자크 갈리피아나키스",90,전체관람가,미국
20110882,밀레니엄 : 여자를 증오한 남자들,2012-01-11,230824,1817983500,5,OLD,"스릴러,드라마",데이빗 핀처,"다니엘 크레이그,루니 마라",157,청소년관람불가,"미국,스웨덴,영국,독일"
20113811,코알라 키드 : 영웅의 탄생,2012-01-12,88594,633780000,8,OLD,애니메이션,이경호,"태민,써니,윤다훈,최정현",85,전체관람가,"한국,미국"
20113883,초한지 - 천하대전,2012-01-11,71445,538514000,10,OLD,액션,이인항,"여명,유역비,풍소봉,장한위,황추생",137,12세이상관람가,"중국,홍콩"
20113743,댄싱퀸,2012-01-18,639056,4905563000,1,OLD,"코미디,드라마",이석훈,"황정민,엄정화,정성화,오나라,박정민",124,12세이상관람가,한국
20113535,부러진 화살,2012-01-18,482982,3689005000,3,OLD,드라마,정지영,"안성기,박원상,나영희,김지호,신종훈",100,15세이상관람가,한국
20113653,잃어버린 세계를 찾아서 2: 신비의 섬,2012-01-19,377324,3234328500,4,NEW,"액션,어드벤처",브래드 페이튼,"드웨인 존슨,마이클 케인,조쉬 허처슨,바네사 허진스",94,전체관람가,미국
20113951,페이스메이커,2012-01-18,194417,1419359000,6,OLD,드라마,김달중,"김명민,안성기,고아라,최태준,조희봉",124,12세이상관람가,한국
20113636,네버엔딩 스토리,2012-01-18,141108,1043687500,7,OLD,"코미디,멜로/로맨스",정용주,"엄태웅,정려원,유선,박기웅,이병준",114,15세이상관람가,한국
20113472,우리는 동물원을 샀다,2012-01-18,108134,773719000,10,OLD,"가족,코미디",카메론 크로우,"맷 데이먼,스칼렛 요한슨",124,전체관람가,미국
20100215,점박이:한반도의 공룡3D,2012-01-26,369804,3416838000,5,NEW,"애니메이션,어드벤처,액션",한상호,"이형석,신용우,구자형",88,전체관람가,한국
20113557,범죄와의 전쟁: 나쁜놈들 전성시대,2012-02-02,1103246,8647792000,1,OLD,"범죄,드라마",윤종빈,"최민식,하정우,조진웅,마동석,곽도원",133,청소년관람불가,한국
20113643,파파,2012-02-01,295738,1991322000,5,OLD,"가족,코미디",한지승,"박용우,고아라,손병호,정명숙,최경선",116,12세이상관람가,"한국,미국"
20113911,해피 피트 2,2012-02-02,110957,923338500,7,OLD,"애니메이션,코미디,가족",조지 밀러,"일라이저 우드,핑크,로빈 윌리엄스,엘리자베스 데일리,브래드 피트",100,전체관람가,호주
20113881,하이힐을 신고 달리는 여자,2012-02-02,40246,310995000,10,OLD,코미디,더글라스 맥그래스,"사라 제시카 파커,피어스 브로스넌,그렉 키니어",90,15세이상관람가,미국
20113920,토르: 마법망치의 전설,2012-02-09,212158,1634617000,4,OLD,"애니메이션,어드벤처","거나 칼슨,오스카 요나손,토비 젠켈","하동훈,최효종,김원효,조지훈",83,전체관람가,아이슬란드
19990216,스타워즈:에피소드1 보이지 않는 위험 ,1999-06-26,71777,798249000,7,OLD,"SF,액션,어드벤처,판타지",조지 루카스,"이완 맥그리거,리암 니슨,나탈리 포트만",133,전체관람가,미국
20124099,워 호스,2012-02-09,66098,482022500,8,OLD,"전쟁,드라마",스티븐 스필버그,"제레미 어바인,베네딕트 컴버배치,에밀리 왓슨,피터 뮬란",146,12세이상관람가,미국
20124134,팅커 테일러 솔저 스파이,2012-02-09,56435,424901500,9,NEW,스릴러,토마스 알프레드슨,"게리 올드만,콜린 퍼스,베네딕트 컴버배치,톰 하디,마크 스트롱",127,15세이상관람가,"영국,프랑스,독일"
20110249,하울링,2012-02-16,645514,4783681500,2,OLD,"범죄,드라마",유하,"송강호,이나영,이태리,임현성,정진",114,15세이상관람가,한국
20124021,더 그레이,2012-02-16,184684,1403799000,6,OLD,"액션,드라마,스릴러",조 카나한,"리암 니슨,더못 멀로니",116,15세이상관람가,"미국,캐나다"
20113890,고스트 라이더 : 복수의 화신,2012-02-16,79786,620991500,9,OLD,"액션,판타지,스릴러","마크 네빌딘,브라이언 테일러","니콜라스 케이지,이드리스 엘바",95,15세이상관람가,미국
20113975,우먼 인 블랙,2012-02-16,71752,533738500,10,OLD,"드라마,공포(호러),스릴러",제임스 왓킨스,"다니엘 래드클리프,시아란 힌즈,자넷 맥티어",95,15세이상관람가,영국
20124420,맨 온 렛지,2012-02-22,337364,2525339500,3,OLD,"범죄,스릴러",애스게르 레스,"샘 워싱턴,엘리자베스 뱅크스",102,15세이상관람가,미국
20124746,언더월드 4: 어웨이크닝,2012-02-22,141376,1321618000,6,NEW,"액션,판타지,SF,공포(호러)","만스 말린드,비욘 스테인","케이트 베킨세일,테오 제임스,인디아 아이슬리,마이클 엘리",88,청소년관람불가,미국
20113912,철의 여인,2012-02-23,56953,434311500,10,NEW,드라마,필리다 로이드,"메릴 스트립,짐 브로드벤트",105,12세이상관람가,영국
20113916,러브픽션,2012-02-29,1022640,7899373500,1,OLD,"멜로/로맨스,코미디",전계수,"하정우,공효진,김재화,이병준,지진희",121,15세이상관람가,한국
20124096,디스 민즈 워,2012-02-29,340282,2612006000,3,OLD,"액션,코미디,멜로/로맨스",맥지,"리즈 위더스푼,크리스 파인,톰 하디",97,15세이상관람가,미국
20124449,세이프 하우스,2012-02-29,117030,876481000,8,NEW,"액션,스릴러",다니엘 에스피노사,"덴젤 워싱턴,라이언 레이놀즈",115,15세이상관람가,"미국,남아프리카공화국"
20124609,액트 오브 밸러: 최정예 특수부대 ,2012-02-29,100611,753171000,9,OLD,"액션,어드벤처,스릴러","마이크 맥코이,스캇 워프","로셀린 산체즈,네스토르 세라노",110,15세이상관람가,미국
20124050,화차,2012-03-08,695269,5375318000,1,OLD,미스터리,변영주,"이선균,김민희,조성하,송하윤,차수연",117,15세이상관람가,한국
20124629,존 카터: 바숨 전쟁의 서막 ,2012-03-08,416666,3766742000,3,OLD,"SF,액션",앤드류 스탠튼,"테일러 키취,린 콜린스,윌렘 데포,사만다 모튼",132,12세이상관람가,미국
20124666,크로니클,2012-03-15,241373,1825833500,3,OLD,"액션,스릴러",조쉬 트랭크,"데인 드한,알렉스 러셀,마이클 B. 조던,애슐리 힌쇼",84,15세이상관람가,미국
20111774,가비,2012-03-15,170230,1265434500,5,OLD,"드라마,멜로/로맨스,미스터리",장윤현,"주진모,김소연,박희순,유선,손호승",115,15세이상관람가,한국
20124874,서약,2012-03-14,165272,1259016000,6,NEW,"드라마,멜로/로맨스",마이클 수치,"레이첼 맥아담스,채닝 테이텀",104,15세이상관람가,"미국,프랑스,브라질"
20124074,건축학개론,2012-03-22,80957,613804500,8,NEW,"멜로/로맨스,드라마",이용주,"엄태웅,한가인,이제훈,배수지,고준희",118,12세이상관람가,한국
20124932,저스티스,2012-03-15,29301,220788000,10,OLD,"액션,드라마,스릴러",로저 도널드슨,"니콜라스 케이지,가이 피어스,재뉴어리 존스",105,청소년관람불가,미국
20124142,언터처블: 1%의 우정,2012-03-22,443512,3352026500,3,OLD,"코미디,드라마","에릭 토레다노,올리비에르 나카체","프랑수아 클뤼제,오마 사이",112,12세이상관람가,프랑스
20124873,콘트라밴드,2012-03-22,37197,282961000,10,NEW,"액션,스릴러",발타자르 코루마쿠르,"마크 월버그,케이트 베킨세일",109,청소년관람불가,"미국,영국"
20124717,타이탄의 분노,2012-03-29,555402,4892966000,2,NEW,"액션,판타지",조나단 리브스만,"샘 워싱턴,리암 니슨,랄프 파인즈,로자먼드 파이크,대니 휴스턴",100,12세이상관람가,미국
20124051,시체가 돌아왔다,2012-03-29,369135,2796270000,4,OLD,"범죄,드라마",우선호,"이범수,류승범,김옥빈,정만식,유다인",110,15세이상관람가,한국
20124127,헝거게임: 판엠의 불꽃,2012-04-05,317760,2378168500,4,OLD,"액션,드라마,SF",게리 로스,"제니퍼 로렌스,조쉬 허처슨,리암 헴스워스,엘리자베스 뱅크스",142,15세이상관람가,미국
19980074,타이타닉,1998-02-20,140296,1704090000,6,OLD,"드라마,멜로/로맨스,액션",제임스 카메론,"레오나르도 디카프리오,케이트 윈슬렛",194,15세 미만인 자는 관람할 수 없는 등급 ,미국
20125106,코난: 암흑의 시대,2012-04-05,24037,188533500,8,OLD,"판타지,액션",마커스 니스펠,"제이슨 모모아,레이첼 니콜스,스티븐 랭,론 펄먼,로즈 맥고완",112,청소년관람불가,미국
20124032,간기남,2012-04-11,8554,58380000,9,NEW,"코미디,스릴러",김형준,"박희순,박시연,주상욱,김정태,이한위",117,청소년관람불가,한국
20112134,배틀쉽,2012-04-11,1197533,8872778500,1,NEW,"SF,액션",피터 버그,"리암 니슨,테일러 키취,알렉산더 스카스가드,브룩클린 데커,리한나",131,12세이상관람가,미국
19920231,미녀와 야수,1992-07-04,96729,995193000,8,OLD,"애니메이션,드라마,가족","커크 와이즈,게리 트러스데일","페이지 오하라,로비 벤슨",91,연소자관람가,미국
20068590,인류멸망 보고서,2012-04-11,73916,533434000,9,OLD,SF,김지운,"류승범,김강우,송새벽,송영창,김규리",120,15세이상관람가,한국
20125126,킹메이커,2012-04-19,35146,273659000,9,OLD,드라마,조지 클루니,"라이언 고슬링,조지 클루니,필립 세이모어 호프만,폴 지아마티,마리사 토메이",101,15세이상관람가,미국
20113201,하트 브레이커,2012-04-19,30392,225348000,10,OLD,"코미디,멜로/로맨스",파스칼 쇼메유,"로맹 뒤리스,바네사 파라디,줄리 페리어",104,15세이상관람가,프랑스
